candidate_answer,citation_valid,claim_adoption_shift,claim_truth,claimed_verified,contrast_factor,control_cell_id,correct,design_cell_id,factor_attribution_authenticity,factor_authority_style,factor_claim_conditioned_reliability,factor_document_length,factor_document_position,factor_evidence_warrant,factor_familiarity,factor_identity_authenticity,factor_popularity,factor_precision_detail,factor_raw_source_count,factor_source_independence,factor_user_endorsement,false_verification_assurance,family_id,gold_answer,input_tokens,item_id,model_id,output_tokens,parse_success,posterior_abstained,posterior_answer,posterior_answer_type_valid,posterior_confidence,prior_abstained,prior_answer,prior_answer_type_valid,prior_confidence,run_label,total_time_seconds,total_tokens,verification_completed
true,true,0.0,false,false,evidence_warrant,baseline,true,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-014,false,1037,588fe00317941c56680e811a,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.069,1143,false
false,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1036,72070484550a3a17aa630594,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1154,false
false,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1040,ca46720dcc94b7f409a10ea1,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1167,false
false,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1036,4afe5e13decb46c9b9830333,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1163,false
false,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-015,false,1534,da464b89cd90764f339b87b2,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1662,false
false,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1112,930e90c2cd0e5b6f60939abf,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.058,1239,false
false,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-015,false,1036,f72aaf0ec286a8939e79e84e,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1163,false
false,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-015,false,1036,23e8a1bb8814929c145b14a1,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1154,false
false,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-015,false,1534,10a064a30a4e1ad71bfa12d6,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1662,false
false,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-015,false,1036,ecd7973d51487248f31737e5,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1163,false
false,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1037,08ca7e02608490e84825fd94,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1164,false
false,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-015,false,1059,18bbd4f414d5e47de987afdf,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.083,1186,false
false,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1036,240dcce2ee6f4952dfa7cc49,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,5.074,1163,false
false,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-015,false,1036,09476db5ca4e079a492af2a8,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-015,false,1036,444c2e36b6af5516dee05708,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.058,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-015,false,1034,219da83b4e9846315e26fe53,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.05,1140,false
false,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1036,5b96ca2c93cad997e16287c0,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1154,false
false,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1040,426b3fed2767cffa14ed3be9,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1167,false
false,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1036,cd0ee67df97eae6c3b9e6a41,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1163,false
false,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-016,true,1534,4d9dc4d5b42bdb6007faf0e9,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1662,false
false,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1112,204b75d70188b307a9929a49,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.082,1239,false
false,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-016,true,1036,915c03d78a585776e4526e31,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.087,1163,false
false,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-016,true,1036,540b8b33fe4a7fa9b8093ca1,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.05,1154,false
false,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-016,true,1534,dfe57929b86aa3cdfef76a38,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.06,1662,false
false,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-016,true,1036,b9a640b6b3bab02d4ca42ee0,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1163,false
false,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1037,515c8f81e4fd8a6cc0758835,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1164,false
false,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-016,true,1059,b335f5830eaa9472455c1bd7,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1186,false
false,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1036,5d962c68762ab692fe826c6d,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,6.085,1163,false
false,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-016,true,1036,9d12a590edccd8a504ddf175,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-016,true,1036,45a69f534ddf8368e14e93fc,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-016,true,1034,18599556ab4fa84b900a18eb,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1140,false
